Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
107,coin,A,7,1,5665,empty,tinwhistle,191386.3999996185,195403.30000019073,20,168,-99,750,107,2021-10-08 23:05:28.338000+00:00,3,1069,37
108,probe,W,7,1,3325,circle,silent,201520.0,205536.59999942782,0,605,-2,770,108,2021-10-08 23:05:38.471000+00:00,3,1069,37
109,bomb,AW,7,1,3078,circle,tinwhistle,213169.8999996185,217170.09999942782,0,603,-99,770,109,2021-10-08 23:05:50.105000+00:00,3,1069,37
110,probe,BY,7,1,3051,star,buzz,220270.09999942782,224269.69999980927,0,165,0,770,110,2021-10-08 23:05:57.205000+00:00,3,1069,37
111,bomb,B,7,1,5127,empty,buzz,234152.8999996185,238153.30000019073,0,563,-99,770,111,2021-10-08 23:06:11.088000+00:00,3,1069,37
112,probe,Z,7,1,4425,triangle,silent,243303.8999996185,247303.3999996185,0,135,2,770,112,2021-10-08 23:06:20.238000+00:00,3,1069,37
113,coin,BZ,7,1,4426,triangle,buzz,258419.8999996185,262420.0,20,115,-99,770,113,2021-10-08 23:06:35.354000+00:00,3,1069,37
114,probe,AX,7,1,6890,square,tinwhistle,267386.5,271386.39999961853,0,603,0,790,114,2021-10-08 23:06:44.320000+00:00,3,1069,37
115,coin,BZ,7,1,3474,triangle,buzz,281870.30000019073,285886.5,20,123,-99,790,115,2021-10-08 23:06:58.820000+00:00,3,1069,37
116,bomb,B,7,1,6145,empty,buzz,289903.5999994278,293903.39999961853,0,603,-99,810,116,2021-10-08 23:07:06.837000+00:00,3,1069,37
117,bomb,AW,7,1,6192,circle,tinwhistle,300069.89999961853,304086.80000019073,0,605,-99,810,117,2021-10-08 23:07:17.021000+00:00,3,1069,37
118,probe,Y,7,1,3825,star,silent,310303.30000019073,314303.1999998093,0,163,-1,810,118,2021-10-08 23:07:27.237000+00:00,3,1069,37
119,coin,A,7,1,5729,empty,tinwhistle,322103.39999961853,326103.0999994278,20,175,-99,810,119,2021-10-08 23:07:39.037000+00:00,3,1069,37
120,bomb,B,7,1,3711,empty,buzz,15918.300000190735,19918.20000076294,0,603,-99,830,120,2021-10-08 23:08:30.903000+00:00,3,1069,37
121,coin,A,7,1,3179,empty,tinwhistle,23651.30000019073,27651.20000076294,20,180,-99,830,121,2021-10-08 23:08:38.636000+00:00,3,1069,37
122,coin,BY,8,1,6045,star,buzz,31184.20000076294,35201.20000076294,20,170,-99,850,122,2021-10-08 23:08:46.186000+00:00,3,1069,37
123,probe,Y,8,1,4246,star,silent,41618.400000572205,45618.400000572205,0,160,1,870,123,2021-10-08 23:08:56.603000+00:00,3,1069,37
124,bomb,B,8,1,3499,empty,buzz,54868.300000190735,58884.70000076294,0,605,-99,870,124,2021-10-08 23:09:09.870000+00:00,3,1069,37
125,bomb,AW,8,1,6606,circle,tinwhistle,62401.400000572205,66418.30000019072,0,605,-99,870,125,2021-10-08 23:09:17.403000+00:00,3,1069,37
126,bomb,BY,8,1,5764,star,buzz,73051.70000076294,77068.0,-20,165,-99,870,126,2021-10-08 23:09:28.053000+00:00,3,1069,37
127,probe,AW,8,1,4348,circle,tinwhistle,83201.5,87217.90000057219,0,605,0,850,127,2021-10-08 23:09:38.203000+00:00,3,1069,37
128,coin,A,8,1,5843,empty,tinwhistle,96318.10000038148,100317.80000019072,20,163,-99,850,128,2021-10-08 23:09:51.303000+00:00,3,1069,37
129,probe,X,8,1,5288,square,silent,106434.60000038148,110452.10000038148,0,538,-2,870,129,2021-10-08 23:10:01.437000+00:00,3,1069,37
130,coin,A,8,1,4710,empty,tinwhistle,118301.70000076295,122301.70000076295,20,175,-99,870,130,2021-10-08 23:10:13.287000+00:00,3,1069,37
131,bomb,AX,8,1,6388,square,tinwhistle,127335.20000076295,131334.6000003815,0,603,-99,890,131,2021-10-08 23:10:22.320000+00:00,3,1069,37
132,probe,BZ,8,1,4020,triangle,buzz,137751.6000003815,141751.6000003815,0,165,0,890,132,2021-10-08 23:10:32.735000+00:00,3,1069,37
133,coin,A,8,1,3923,empty,tinwhistle,151118.5,155118.1000003815,20,168,-99,890,133,2021-10-08 23:10:46.102000+00:00,3,1069,37
134,bomb,B,8,1,4197,empty,buzz,159351.30000019073,163367.6000003815,0,605,-99,910,134,2021-10-08 23:10:54.351000+00:00,3,1069,37
135,probe,W,8,1,4894,circle,silent,167584.80000019073,171601.6000003815,0,605,-2,910,135,2021-10-08 23:11:02.586000+00:00,3,1069,37
136,coin,BZ,8,1,5009,triangle,buzz,179918.5,183918.20000076294,20,173,-99,910,136,2021-10-08 23:11:14.902000+00:00,3,1069,37
137,coin,AX,8,1,6906,square,tinwhistle,189168.0,193167.70000076294,0,603,-99,930,137,2021-10-08 23:11:24.152000+00:00,3,1069,37
138,probe,AX,8,1,4261,square,tinwhistle,200101.1000003815,204101.70000076294,0,145,-2,930,138,2021-10-08 23:11:35.085000+00:00,3,1069,37
139,coin,A,8,1,5508,empty,tinwhistle,214501.6000003815,218501.5,20,173,-99,930,139,2021-10-08 23:11:49.485000+00:00,3,1069,37
140,coin,BZ,8,1,3269,triangle,buzz,224351.5,228351.90000057218,20,175,-99,950,140,2021-10-08 23:11:59.335000+00:00,3,1069,37
141,bomb,B,8,1,4555,empty,buzz,231885.1000003815,235901.5,0,605,-99,970,141,2021-10-08 23:12:06.884000+00:00,3,1069,37
142,bomb,AW,8,1,4746,circle,tinwhistle,240485.1000003815,244484.90000057218,0,603,-99,970,142,2021-10-08 23:12:15.468000+00:00,3,1069,37
143,probe,Z,8,1,5756,triangle,silent,249251.40000057218,253251.90000057218,0,165,0,970,143,2021-10-08 23:12:24.235000+00:00,3,1069,37
144,bomb,B,8,1,3996,empty,buzz,262568.2000007629,266584.80000019073,0,605,-99,970,144,2021-10-08 23:12:37.568000+00:00,3,1069,37
145,probe,BY,8,1,4004,star,buzz,270601.5,274601.80000019073,0,180,0,970,145,2021-10-08 23:12:45.584000+00:00,3,1069,37
146,bomb,AX,9,1,6178,square,tinwhistle,283768.2000007629,287784.9000005722,-10,273,-99,970,146,2021-10-08 23:12:58.768000+00:00,3,1069,37
147,probe,Y,9,1,4433,star,silent,294185.10000038147,298184.9000005722,0,553,-1,960,147,2021-10-08 23:13:09.168000+00:00,3,1069,37
148,bomb,B,9,1,6234,empty,buzz,305618.7000007629,309618.7000007629,0,603,-99,960,148,2021-10-08 23:13:20.601000+00:00,3,1069,37
149,bomb,AW,9,1,4907,circle,tinwhistle,315884.5,319901.2000007629,0,605,-99,960,149,2021-10-08 23:13:30.883000+00:00,3,1069,37
150,probe,BZ,9,1,5257,triangle,buzz,15838.5,19855.400000572205,0,98,0,960,150,2021-10-08 23:14:22.500000+00:00,3,1069,37
151,coin,A,9,1,5279,empty,tinwhistle,29288.69999980926,33305.0,20,175,-99,960,151,2021-10-08 23:14:35.950000+00:00,3,1069,37
152,coin,BZ,9,1,6632,triangle,buzz,39088.400000572205,43104.900000572205,20,183,-99,980,152,2021-10-08 23:14:45.750000+00:00,3,1069,37
153,bomb,B,9,1,6168,empty,buzz,50155.400000572205,54172.10000038146,0,605,-99,1000,153,2021-10-08 23:14:56.817000+00:00,3,1069,37
154,probe,AX,9,1,4733,square,tinwhistle,60372.0,64388.300000190735,0,428,0,1000,154,2021-10-08 23:15:07.033000+00:00,3,1069,37
155,bomb,B,9,1,4489,empty,buzz,73021.69999980928,77038.80000019072,0,605,-99,1000,155,2021-10-08 23:15:19.684000+00:00,3,1069,37
156,coin,A,9,1,5780,empty,tinwhistle,81554.80000019072,85571.80000019072,20,158,-99,1000,156,2021-10-08 23:15:28.216000+00:00,3,1069,37
157,probe,X,9,1,6312,square,silent,91638.5,95638.30000019072,0,575,0,1020,157,2021-10-08 23:15:38.283000+00:00,3,1069,37
158,coin,BZ,9,1,6358,triangle,buzz,106672.0,110688.5,20,173,-99,1020,158,2021-10-08 23:15:53.333000+00:00,3,1069,37
159,coin,AX,9,1,6103,square,tinwhistle,117322.10000038148,121321.4000005722,20,183,-99,1040,159,2021-10-08 23:16:03.966000+00:00,3,1069,37
160,coin,A,9,1,6134,empty,tinwhistle,127854.9000005722,131855.19999980927,20,175,-99,1060,160,2021-10-08 23:16:14.500000+00:00,3,1069,37
161,probe,AW,9,1,3693,circle,tinwhistle,138238.6000003815,142255.30000019073,0,603,-1,1080,161,2021-10-08 23:16:24.900000+00:00,3,1069,37
162,bomb,BY,9,1,4435,star,buzz,151721.9000005722,155738.6000003815,-20,163,-99,1080,162,2021-10-08 23:16:38.382000+00:00,3,1069,37
163,bomb,B,9,1,5736,empty,buzz,160571.69999980927,164588.5,0,605,-99,1060,163,2021-10-08 23:16:47.232000+00:00,3,1069,37
164,probe,W,9,1,4703,circle,silent,170355.19999980927,174372.0,0,605,-2,1060,164,2021-10-08 23:16:57.016000+00:00,3,1069,37
165,coin,A,9,1,5861,empty,tinwhistle,180855.5,184855.5,20,178,-99,1060,165,2021-10-08 23:17:07.499000+00:00,3,1069,37
166,bomb,AW,9,1,3919,circle,tinwhistle,190938.90000057218,194938.5,0,603,-99,1080,166,2021-10-08 23:17:17.582000+00:00,3,1069,37
167,probe,BY,9,1,3316,star,buzz,198888.30000019073,202905.40000057218,0,168,-1,1080,167,2021-10-08 23:17:25.549000+00:00,3,1069,37
168,coin,BY,9,1,3882,star,buzz,208938.80000019073,212955.1000003815,20,178,-99,1080,168,2021-10-08 23:17:35.599000+00:00,3,1069,37
169,probe,Z,9,1,3984,triangle,silent,217221.5,221238.80000019073,0,148,0,1100,169,2021-10-08 23:17:43.882000+00:00,3,1069,37
0,coin,A,1,1,4375,empty,buzz,51065.39999961854,55050.5,10,263,-99,0,0,2021-10-09 13:17:40.766000+00:00,2,861,38
1,bomb,B,1,1,4137,empty,noise,61233.699999809265,65233.699999809265,-20,3,-99,10,1,2021-10-09 13:17:50.949000+00:00,2,861,38
2,bomb,B,1,1,3466,empty,noise,72216.69999980928,76217.19999980928,0,463,-99,-10,2,2021-10-09 13:18:01.932000+00:00,2,861,38
3,coin,A,1,1,3117,empty,buzz,79767.10000038147,83784.0,20,18,-99,-10,3,2021-10-09 13:18:09.499000+00:00,2,861,38
4,coin,A,1,1,6298,empty,buzz,87484.10000038147,91483.80000019072,20,15,-99,10,4,2021-10-09 13:18:17.199000+00:00,2,861,38
5,bomb,B,1,1,6248,empty,noise,98700.39999961852,102700.60000038148,0,463,-99,30,5,2021-10-09 13:18:28.415000+00:00,2,861,38
6,coin,A,1,1,3309,empty,buzz,108966.80000019072,112983.69999980928,20,70,-99,30,6,2021-10-09 13:18:38.698000+00:00,2,861,38
7,coin,A,1,1,6677,empty,buzz,116583.60000038148,120600.69999980928,20,128,-99,50,7,2021-10-09 13:18:46.315000+00:00,2,861,38
8,bomb,B,1,1,4049,empty,noise,127750.80000019072,131750.6000003815,0,605,-99,70,8,2021-10-09 13:18:57.465000+00:00,2,861,38
9,bomb,B,1,1,3766,empty,noise,135833.6000003815,139833.3999996185,0,603,-99,70,9,2021-10-09 13:19:05.548000+00:00,2,861,38
10,coin,A,1,1,4089,empty,buzz,143617.19999980927,147633.69999980927,20,143,-99,70,10,2021-10-09 13:19:13.348000+00:00,2,861,38
11,bomb,B,1,1,6460,empty,noise,152084.0,156083.80000019073,0,603,-99,90,11,2021-10-09 13:19:21.798000+00:00,2,861,38
12,bomb,B,1,1,4293,empty,noise,162567.1000003815,166566.69999980927,0,603,-99,90,12,2021-10-09 13:19:32.281000+00:00,2,861,38
13,coin,A,1,1,4736,empty,buzz,170883.5,174900.30000019073,20,158,-99,90,13,2021-10-09 13:19:40.615000+00:00,2,861,38
14,bomb,B,1,1,4171,empty,noise,179933.5,183933.8999996185,0,603,-99,110,14,2021-10-09 13:19:49.648000+00:00,2,861,38
15,coin,A,1,1,3169,empty,buzz,188133.69999980927,192133.80000019073,20,140,-99,110,15,2021-10-09 13:19:57.848000+00:00,2,861,38
16,probe,A,2,1,7000,empty,buzz,195600.69999980927,199616.8999996185,0,183,2,130,16,2021-10-09 13:20:05.331000+00:00,2,861,38
17,probe,B,2,1,7000,empty,noise,223283.8999996185,227300.1999998093,0,605,0,130,17,2021-10-09 13:20:33.014000+00:00,2,861,38
18,bomb,B,2,1,4978,empty,noise,244750.5,248750.6999998093,0,603,-99,130,18,2021-10-09 13:20:54.464000+00:00,2,861,38
19,coin,A,2,1,4464,empty,buzz,253750.5,257750.5,20,168,-99,130,19,2021-10-09 13:21:03.464000+00:00,2,861,38
20,bomb,B,2,1,3479,empty,noise,262583.5,266600.1999998093,0,605,-99,150,20,2021-10-09 13:21:12.314000+00:00,2,861,38
21,coin,A,2,1,3423,empty,buzz,270100.60000038147,274100.6999998093,20,173,-99,150,21,2021-10-09 13:21:19.814000+00:00,2,861,38
22,bomb,B,2,1,6409,empty,noise,278050.39999961853,282067.0,0,603,-99,170,22,2021-10-09 13:21:27.780000+00:00,2,861,38
23,bomb,B,2,1,5487,empty,noise,288500.6999998093,292500.1999998093,0,603,-99,170,23,2021-10-09 13:21:38.213000+00:00,2,861,38
24,coin,A,2,1,3723,empty,buzz,298017.39999961853,302017.1999998093,20,130,-99,170,24,2021-10-09 13:21:47.730000+00:00,2,861,38
25,coin,A,2,1,5716,empty,buzz,306200.30000019073,310200.6999998093,20,105,-99,190,25,2021-10-09 13:21:55.913000+00:00,2,861,38
26,bomb,B,2,1,6983,empty,noise,316300.6999998093,320317.39999961853,0,605,-99,210,26,2021-10-09 13:22:06.030000+00:00,2,861,38
27,coin,A,2,1,5145,empty,buzz,327334.30000019073,331333.60000038147,20,133,-99,210,27,2021-10-09 13:22:17.046000+00:00,2,861,38
28,bomb,B,2,1,6049,empty,noise,336950.89999961853,340950.80000019073,0,603,-99,230,28,2021-10-09 13:22:26.664000+00:00,2,861,38
29,coin,A,2,1,6396,empty,buzz,347033.60000038147,351034.0,20,105,-99,230,29,2021-10-09 13:22:36.747000+00:00,2,861,38
30,coin,A,2,1,5270,empty,buzz,20802.699999809265,24818.5999994278,20,143,-99,250,30,2021-10-09 13:23:39.346000+00:00,2,861,38
31,bomb,B,2,1,5880,empty,noise,30485.5,34485.199999809265,0,603,-99,270,31,2021-10-09 13:23:49.012000+00:00,2,861,38
32,coin,A,2,1,4514,empty,buzz,40385.79999923706,44402.699999809265,20,145,-99,270,32,2021-10-09 13:23:58.930000+00:00,2,861,38
33,bomb,B,2,1,5529,empty,noise,49285.39999961854,53302.29999923706,0,605,-99,290,33,2021-10-09 13:24:07.829000+00:00,2,861,38
34,coin,BZ,3,1,5862,circle,noise,58852.29999923706,62852.199999809265,20,135,-99,290,34,2021-10-09 13:24:17.379000+00:00,2,861,38
35,bomb,B,3,1,5230,empty,noise,69402.39999961853,73419.5,0,603,-99,310,35,2021-10-09 13:24:27.946000+00:00,2,861,38
36,coin,A,3,1,6670,empty,buzz,78668.89999961853,82668.69999980928,0,565,-99,310,36,2021-10-09 13:24:37.195000+00:00,2,861,38
37,bomb,AW,3,1,4530,triangle,buzz,89368.79999923708,93369.0999994278,-20,110,-99,310,37,2021-10-09 13:24:47.895000+00:00,2,861,38
38,bomb,B,3,1,3611,empty,noise,98969.19999980928,102985.29999923708,0,535,-99,290,38,2021-10-09 13:24:57.511000+00:00,2,861,38
39,coin,A,3,1,6024,empty,buzz,107002.79999923708,111002.69999980928,20,128,-99,290,39,2021-10-09 13:25:05.529000+00:00,2,861,38
40,coin,AX,3,1,6787,star,buzz,117452.29999923705,121452.79999923705,20,125,-99,310,40,2021-10-09 13:25:15.979000+00:00,2,861,38
41,bomb,B,3,1,5861,empty,noise,128785.5999994278,132802.79999923706,0,605,-99,330,41,2021-10-09 13:25:27.328000+00:00,2,861,38
42,coin,A,3,1,4328,empty,buzz,138685.5,142702.19999980927,20,113,-99,330,42,2021-10-09 13:25:37.228000+00:00,2,861,38
43,coin,BY,3,1,5773,square,noise,147402.8999996185,151419.29999923706,0,498,-99,350,43,2021-10-09 13:25:45.945000+00:00,2,861,38
44,coin,A,3,1,5140,empty,buzz,157219.3999996185,161219.0,20,153,-99,350,44,2021-10-09 13:25:55.744000+00:00,2,861,38
45,bomb,AW,3,1,4402,triangle,buzz,166652.5999994278,170668.8999996185,0,515,-99,370,45,2021-10-09 13:26:05.194000+00:00,2,861,38
46,coin,BZ,3,1,5490,circle,noise,175102.8999996185,179102.5,20,153,-99,370,46,2021-10-09 13:26:13.628000+00:00,2,861,38
47,bomb,BY,3,1,6863,square,noise,185052.8999996185,189052.8999996185,-20,148,-99,390,47,2021-10-09 13:26:23.578000+00:00,2,861,38
48,bomb,AX,3,1,3942,star,buzz,196519.0,200536.09999942782,-20,133,-99,370,48,2021-10-09 13:26:35.061000+00:00,2,861,38
49,bomb,B,3,1,6429,empty,noise,205402.69999980927,209419.19999980927,0,463,-99,350,49,2021-10-09 13:26:43.944000+00:00,2,861,38
50,coin,A,4,1,6479,empty,buzz,215869.19999980927,219885.69999980927,20,120,-99,350,50,2021-10-09 13:26:54.410000+00:00,2,861,38
51,bomb,B,4,1,5010,empty,noise,226785.6999998093,230802.8999996185,0,605,-99,370,51,2021-10-09 13:27:05.328000+00:00,2,861,38
52,coin,A,4,1,3594,empty,buzz,235836.0,239835.8999996185,20,150,-99,370,52,2021-10-09 13:27:14.361000+00:00,2,861,38
53,coin,BZ,4,1,3350,circle,noise,243719.5,247735.5,0,553,-99,390,53,2021-10-09 13:27:22.260000+00:00,2,861,38
54,bomb,B,4,1,3627,empty,noise,251119.6999998093,255136.0,0,605,-99,390,54,2021-10-09 13:27:29.660000+00:00,2,861,38
55,bomb,AW,4,1,4723,triangle,buzz,258786.1999998093,262803.0,0,605,-99,390,55,2021-10-09 13:27:37.327000+00:00,2,861,38
56,bomb,B,4,1,4792,empty,noise,267552.5999994278,271569.299999237,0,605,-99,390,56,2021-10-09 13:27:46.093000+00:00,2,861,38
57,coin,AX,4,1,3894,star,buzz,276385.6999998093,280402.5,20,170,-99,390,57,2021-10-09 13:27:54.926000+00:00,2,861,38
58,coin,BY,4,1,4899,square,noise,284753.0,288769.299999237,20,130,-99,410,58,2021-10-09 13:28:03.293000+00:00,2,861,38
59,coin,A,4,1,6405,empty,buzz,294102.0999994278,298102.799999237,20,123,-99,430,59,2021-10-09 13:28:12.627000+00:00,2,861,38
60,bomb,AW,4,1,4553,triangle,buzz,17769.89999961853,21787.599999427795,-20,120,-99,450,60,2021-10-09 13:29:04.493000+00:00,2,861,38
61,bomb,AX,4,1,6739,star,buzz,27253.69999980926,31254.0,-20,125,-99,430,61,2021-10-09 13:29:13.960000+00:00,2,861,38
62,bomb,BY,4,1,3671,square,noise,38536.89999961853,42536.800000190735,-20,120,-99,410,62,2021-10-09 13:29:25.242000+00:00,2,861,38
63,coin,A,4,1,3062,empty,buzz,46970.5,50987.0999994278,20,115,-99,390,63,2021-10-09 13:29:33.692000+00:00,2,861,38
64,coin,BZ,4,1,6140,circle,noise,54503.5999994278,58503.5,20,113,-99,410,64,2021-10-09 13:29:41.208000+00:00,2,861,38
65,bomb,B,4,1,6055,empty,noise,65053.5,69070.19999980928,0,603,-99,430,65,2021-10-09 13:29:51.775000+00:00,2,861,38
66,bomb,AW,5,1,6765,triangle,buzz,75154.39999961853,79153.89999961853,0,605,-99,430,66,2021-10-09 13:30:01.859000+00:00,2,861,38
67,coin,A,5,1,3787,empty,buzz,85953.89999961853,89970.69999980928,20,120,-99,430,67,2021-10-09 13:30:12.675000+00:00,2,861,38
68,bomb,B,5,1,5574,empty,noise,94087.39999961852,98103.80000019072,0,605,-99,450,68,2021-10-09 13:30:20.809000+00:00,2,861,38
69,bomb,AX,5,1,4013,star,buzz,103704.0999994278,107720.30000019072,0,605,-99,450,69,2021-10-09 13:30:30.425000+00:00,2,861,38
70,coin,BY,5,1,4350,square,noise,111753.80000019072,115771.0,0,605,-99,450,70,2021-10-09 13:30:38.475000+00:00,2,861,38
71,bomb,B,5,1,3339,empty,noise,120153.80000019072,124154.0,0,603,-99,450,71,2021-10-09 13:30:46.859000+00:00,2,861,38
72,coin,BZ,5,1,5504,circle,noise,127520.89999961852,131520.19999980927,20,138,-99,450,72,2021-10-09 13:30:54.225000+00:00,2,861,38
73,coin,AX,5,1,6714,star,buzz,137054.19999980927,141054.0,0,603,-99,470,73,2021-10-09 13:31:03.758000+00:00,2,861,38
74,bomb,BY,5,1,4264,square,noise,147787.30000019073,151803.80000019073,0,605,-99,470,74,2021-10-09 13:31:14.508000+00:00,2,861,38
75,bomb,AW,5,1,4245,triangle,buzz,156087.5,160087.5,0,603,-99,470,75,2021-10-09 13:31:22.792000+00:00,2,861,38
76,bomb,B,5,1,3425,empty,noise,164355.3999996185,168353.5999994278,0,603,-99,470,76,2021-10-09 13:31:31.057000+00:00,2,861,38
77,coin,A,5,1,6996,empty,buzz,171804.0,175804.3999996185,20,128,-99,470,77,2021-10-09 13:31:38.508000+00:00,2,861,38
78,coin,BZ,5,1,3414,circle,noise,183170.80000019073,187187.30000019073,20,103,-99,490,78,2021-10-09 13:31:49.891000+00:00,2,861,38
79,coin,A,5,1,3708,empty,buzz,190920.3999996185,194920.69999980927,20,125,-99,510,79,2021-10-09 13:31:57.624000+00:00,2,861,38
80,bomb,B,5,1,3132,empty,noise,199003.59999942782,203004.0,0,603,-99,530,80,2021-10-09 13:32:05.708000+00:00,2,861,38
81,coin,A,5,1,3944,empty,buzz,206154.19999980927,210170.5,20,110,-99,530,81,2021-10-09 13:32:12.874000+00:00,2,861,38
82,coin,AX,6,1,5106,star,buzz,214504.30000019073,218520.19999980927,0,605,-99,550,82,2021-10-09 13:32:21.224000+00:00,2,861,38
83,bomb,B,6,1,3081,empty,noise,223653.8999996185,227670.59999942782,0,605,-99,550,83,2021-10-09 13:32:30.374000+00:00,2,861,38
84,coin,A,6,1,5813,empty,buzz,230770.8999996185,234787.09999942782,20,133,-99,550,84,2021-10-09 13:32:37.491000+00:00,2,861,38
85,coin,BZ,6,1,5115,circle,noise,240971.09999942782,244970.3999996185,20,135,-99,570,85,2021-10-09 13:32:47.674000+00:00,2,861,38
86,coin,BY,6,1,5687,square,noise,250420.3999996185,254420.8999996185,0,603,-99,590,86,2021-10-09 13:32:57.124000+00:00,2,861,38
87,bomb,B,6,1,3438,empty,noise,260137.80000019073,264153.5999994278,0,605,-99,590,87,2021-10-09 13:33:06.857000+00:00,2,861,38
88,coin,A,6,1,5041,empty,buzz,267621.0,271621.0999994278,20,115,-99,590,88,2021-10-09 13:33:14.325000+00:00,2,861,38
89,bomb,BY,6,1,4498,square,noise,277087.39999961853,281088.0,-20,130,-99,610,89,2021-10-09 13:33:23.791000+00:00,2,861,38
90,coin,BZ,6,1,5526,circle,noise,15704.800000190735,19721.599999427795,20,140,-99,590,90,2021-10-09 13:34:18.240000+00:00,2,861,38
91,bomb,AW,6,1,3840,triangle,buzz,25671.5,29688.19999980926,0,605,-99,610,91,2021-10-09 13:34:28.206000+00:00,2,861,38
92,bomb,AX,6,1,5723,star,buzz,33554.800000190735,37571.599999427795,0,605,-99,610,92,2021-10-09 13:34:36.090000+00:00,2,861,38
93,bomb,B,6,1,4071,empty,noise,43321.300000190735,47338.0,0,603,-99,610,93,2021-10-09 13:34:45.856000+00:00,2,861,38
94,coin,A,6,1,4676,empty,buzz,51438.300000190735,55438.0,20,143,-99,610,94,2021-10-09 13:34:53.956000+00:00,2,861,38
95,bomb,B,6,1,6522,empty,noise,60538.39999961852,64538.5,0,603,-99,630,95,2021-10-09 13:35:03.057000+00:00,2,861,38
96,bomb,AW,6,1,6551,triangle,buzz,71088.89999961853,75105.30000019072,0,605,-99,630,96,2021-10-09 13:35:13.623000+00:00,2,861,38
97,coin,A,6,1,6351,empty,buzz,81671.39999961853,85671.19999980928,20,125,-99,630,97,2021-10-09 13:35:24.189000+00:00,2,861,38
98,bomb,B,7,1,6672,empty,noise,92321.19999980928,96321.89999961852,0,603,-99,650,98,2021-10-09 13:35:34.840000+00:00,2,861,38
99,probe,BZ,7,1,4320,circle,noise,103021.39999961852,107038.0,0,130,1,650,99,2021-10-09 13:35:45.556000+00:00,2,861,38
100,bomb,AX,7,1,4186,star,buzz,118621.19999980928,122621.0999994278,0,605,-99,650,100,2021-10-09 13:36:01.139000+00:00,2,861,38
101,bomb,AW,7,1,6902,triangle,buzz,126838.39999961852,130838.39999961852,0,603,-99,650,101,2021-10-09 13:36:09.356000+00:00,2,861,38
102,bomb,B,7,1,5823,empty,noise,137771.69999980927,141771.69999980927,0,603,-99,650,102,2021-10-09 13:36:20.289000+00:00,2,861,38
103,probe,AX,7,1,5192,star,buzz,147622.0,151622.0,0,605,0,650,103,2021-10-09 13:36:30.139000+00:00,2,861,38
104,coin,A,7,1,3021,empty,buzz,160554.8999996185,164571.69999980927,20,155,-99,650,104,2021-10-09 13:36:43.089000+00:00,2,861,38
105,bomb,AW,7,1,6202,triangle,buzz,168022.0,172037.80000019073,0,605,-99,670,105,2021-10-09 13:36:50.555000+00:00,2,861,38
106,probe,X,7,1,6859,star,silent,178271.30000019073,182271.69999980927,0,603,-1,670,106,2021-10-09 13:37:00.789000+00:00,2,861,38
107,coin,A,7,1,6900,empty,buzz,196155.09999942782,200171.69999980927,20,130,-99,670,107,2021-10-09 13:37:18.689000+00:00,2,861,38
108,probe,BY,7,1,3404,square,noise,207405.3999996185,211421.30000019073,0,170,0,690,108,2021-10-09 13:37:29.937000+00:00,2,861,38
109,coin,BZ,7,1,3922,circle,noise,218371.30000019073,222388.59999942782,20,153,-99,690,109,2021-10-09 13:37:40.904000+00:00,2,861,38
110,bomb,BY,7,1,6819,square,noise,226722.0,230721.5,0,603,-99,710,110,2021-10-09 13:37:49.237000+00:00,2,861,38
111,probe,Y,7,1,3915,square,silent,237571.5,241571.3999996185,0,603,-1,710,111,2021-10-09 13:38:00.087000+00:00,2,861,38
112,coin,BY,7,1,6626,square,noise,250455.0,254471.59999942782,0,605,-99,710,112,2021-10-09 13:38:12.987000+00:00,2,861,38
113,coin,A,7,1,6736,empty,buzz,261122.1999998093,265138.39999961853,20,143,-99,710,113,2021-10-09 13:38:23.654000+00:00,2,861,38
114,coin,BZ,7,1,4167,circle,noise,272372.0,276388.5,20,165,-99,730,114,2021-10-09 13:38:34.904000+00:00,2,861,38
115,probe,Z,7,1,6137,circle,silent,281005.30000019073,285005.30000019073,0,603,1,750,115,2021-10-09 13:38:43.521000+00:00,2,861,38
116,bomb,B,7,1,3667,empty,noise,294071.89999961853,298071.80000019073,0,603,-99,750,116,2021-10-09 13:38:56.587000+00:00,2,861,38
117,probe,W,7,1,4073,triangle,silent,301771.80000019073,305788.6999998093,0,605,0,750,117,2021-10-09 13:39:04.304000+00:00,2,861,38
118,bomb,B,7,1,3024,empty,noise,312422.30000019073,316421.6999998093,0,603,-99,750,118,2021-10-09 13:39:14.937000+00:00,2,861,38
119,coin,AX,7,1,4769,star,buzz,319471.5,323472.0,0,603,-99,750,119,2021-10-09 13:39:21.987000+00:00,2,861,38
120,coin,A,7,1,6802,empty,buzz,17618.199999809265,21618.699999809265,20,133,-99,750,120,2021-10-09 13:40:25.536000+00:00,2,861,38
121,probe,AW,7,1,4798,triangle,buzz,28768.5999994278,32768.300000190735,0,603,-2,770,121,2021-10-09 13:40:36.686000+00:00,2,861,38
122,coin,A,8,1,4363,empty,buzz,41635.5,45652.0,20,143,-99,770,122,2021-10-09 13:40:49.569000+00:00,2,861,38
123,probe,AW,8,1,4477,triangle,buzz,50151.699999809265,54168.5,0,605,-2,790,123,2021-10-09 13:40:58.086000+00:00,2,861,38
124,bomb,AW,8,1,4216,triangle,buzz,61302.0999994278,65301.699999809265,0,603,-99,790,124,2021-10-09 13:41:09.219000+00:00,2,861,38
